NUM,NAME,SCORE,ABV,DES,TASTE,IMG
334,VOLI VODKA,none,30,none,none,"https://ip-distiller.imgix.net/images/spirits/ccebcce0-c9a2-0139-0fde-0264aebe16c2/c64af2241bc58ed55b09abd1656d11e3_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
335,BURNETT'S ORANGE FLAVORED VODKA,none,,none,none,"https://ip-distiller.imgix.net/images/spirits/520c1e40-c99e-0139-5c23-16d2eb3053a8/36a1d21ecb08601b2000df89008cfe79_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
336,BUHANKA,none,,none,none,"https://ip-distiller.imgix.net/images/spirits/383d6b10-c6cb-0139-add1-16b4e60998e7/0fd0a06332ab8926adb07e55cf5980ac_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
337,PINNACLE PUMPKIN SPICE,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/4475a690-c3f6-0139-3cd9-02aeb548d301/e2851202bcb1a3b76bc8556678fd2a9f_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
338,FRANKLY ORGANIC GRAPEFRUIT VODKA,none,30,"Frankly Organic Vodka is made from non-GMO organic corn. It is gluten free and certified Kosher. The brand is based in Austin, Texas where the product is bottled and they list all ingredients used on their back labels. For their Grapefruit version, they use organic ingredients such as ruby red grapefruit, apples, Ceylon cinnamon, lemon juice, Vermont Grade A maple syrup, and maca root from the Peruvian Central Andes.",none,"https://ip-distiller.imgix.net/images/spirits/fe893c10-af94-0139-4000-6a8bb6ea9318/franklygrapefruit_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
339,FRANKLY ORGANIC STRAWBERRY VODKA,none,30,"Frankly Organic Vodka is made from non-GMO organic corn. It is gluten free and certified Kosher. The brand is based in Austin, Texas where the product is bottled and they list all ingredients used on their back labels. For the Strawberry version, they use organic ingredients such as strawberries, apples, turmeric, coconut water, lemon juice, Vermont Grade A maple syrup, wild cherry bark, and ginger root.",none,"https://ip-distiller.imgix.net/images/spirits/d90aa7b0-af93-0139-a215-3ea154cfead0/franklystrawberry_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
340,"VING KALE, LEMON PEEL & CUCUMBER VODKA",none,40,"VING Vodka is made from organic, non-GMO corn. For this bottling, organic kale, lemon peel, and cucumber were infused in the vodka before bottling. Made in California, it is gluten-free and there are no added sugar or other additives. VING Vodka is a women-owned and women-led company.",none,"https://ip-distiller.imgix.net/images/spirits/a88ca0b0-af83-0139-3ffb-6a8bb6ea9318/vingkale_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
341,FRANKLIN ORGANIC APPLE FLAVORED VODKA,none,30,none,none,"https://ip-distiller.imgix.net/images/spirits/86c3ad40-aedc-0139-a1f7-3ea154cfead0/f243d72bbc4e589188db16b04898a126_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
342,CATHEAD BITTER ORANGE,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/d034b440-a601-0139-df5f-1e3c9008e169/e0307a55e62cf230528c82e2a4224a6c_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
343,BELVEDERE ORGANIC INFUSIONS BLACKBERRY & LEMONGRASS,none,40,"For the Belvedere Organic Infusions range, Belvedere Vodka sought out 100% certified organic fruits, spices and botanicals with no additives or synthetic flavors. It is made with 100% organic rye grown in Poland. This one features blackberry and lemongrass with a touch of sage. It is available as of May, 2021.",none,"https://ip-distiller.imgix.net/images/spirits/6ab02fb0-9bcf-0139-5405-1afaf8d00ab4/belblacklemon_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
344,BELVEDERE ORGANIC INFUSIONS PEAR & GINGER,none,40,"For the Belvedere Organic Infusions range, Belvedere Vodka sought out 100% certified organic fruits, spices and botanicals with no additives or synthetic flavors. It is made with 100% organic rye grown in Poland. This one features pear and ginger with a touch of linden honey. It is available as of May, 2021.",none,"https://ip-distiller.imgix.net/images/spirits/1c64a610-9bcf-0139-0e1d-3a1b19bebab7/belpearginger_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
345,BELVEDERE ORGANIC INFUSIONS LEMON & BASIL,none,40,"For the Belvedere Organic Infusions range, Belvedere Vodka sought out 100% certified organic fruits, spices and botanicals with no additives or synthetic flavors. It is made with 100% organic rye grown in Poland. This one features lemon and basil with a touch of elderberry. It is available as of May, 2021.",none,"https://ip-distiller.imgix.net/images/spirits/e4957b60-9bce-0139-61fb-4af59758ad38/bellemonbasil_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
346,SVEDKA CHERRY LIMEADE,none,35,"This flavor in the brand's lineup is meant to ""provide a summer mindset in just one sip"". It is available in both 750 ML and 1 L bottles, and is available as of May, 2021.",none,"https://ip-distiller.imgix.net/images/spirits/e6d547c0-94b7-0139-6f46-563bb90ec693/svedkacherrylime_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
347,TAYNTON BAY SPIRITS,none,45,none,none,"https://ip-distiller.imgix.net/images/spirits/02ed1960-73f6-0139-3c42-16688700f5d2/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
348,ABSOLUT WATERMELON,none,38,This watermelon-flavored vodka is made with no added sugar and is bottled at 76 proof. It is available as of April 2021.,"{""grain"":30,""earthy"":15,""spicy"":0,""herbal"":0,""oily"":15,""chemical"":10,""rich"":40,""sweet"":20,""mineral"":0,""neutral"":90,""harsh"":20,""bitter"":40,""fruity"":90,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/eca6e8c0-730c-0139-3c10-16688700f5d2/absolutwatermelon_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
349,THREE OLIVES VANILLA,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/fee285d0-5ac7-0139-b4d8-0602c752563b/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
350,CUPCAKE VANILLA,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/07936810-1651-0139-158f-3e4eed358b50/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
351,BURNETT’S SWEET TEA,none,30,none,none,"https://ip-distiller.imgix.net/images/spirits/82bbcc40-1650-0139-1d2a-067fa9b21d8b/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
352,NEW AMSTERDAM LEMON,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/24c25a60-1650-0139-6dfc-1e7c6d6df89d/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
353,KOENIG HUCKLEBERRY FLAVORED VODKA,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/cb164b20-0ab3-0139-6b95-1e7c6d6df89d/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
354,WESTERN SON LIME,none,30,none,none,"https://ip-distiller.imgix.net/images/spirits/2d6cc120-f9ec-0138-0cec-2e8a311ad143/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
355,WMD BOMBARDIER CINNAMON FLAVORED VODKA,none,30,none,none,"https://ip-distiller.imgix.net/images/spirits/744dcf00-e5c6-0138-6118-022d8ea7952f/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
356,LOOPY THREE OLIVES,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/1c81fb00-d5ff-0138-b3c3-264f2d946bb1/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
357,MAID OF THE MEADOW,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/d07761c0-c13e-0138-036b-56d8aee79827/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
358,EIGHT DEGREES CUCUMBER VODKA,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/13d9cda0-adf7-0138-686f-323005d83cf9/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
359,360 PINEAPPLE,none,,none,none,"https://ip-distiller.imgix.net/images/spirits/814e0a30-a420-0138-8a0d-7ec36047bcba/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
360,THE NEWFOUNDLAND DISTILLERY CO RHUBARB VODKA,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/e66985f0-9ee8-0138-4d1a-6290bc64302b/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
361,HERITAGE SWEET GHOST PEPPER VODKA,none,30,none,none,"https://ip-distiller.imgix.net/images/spirits/4ba4ebd0-9baf-0138-a95f-6647f5b78483/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
362,SVEDKA PURE INFUSIONS DRAGONFRUIT MELON,none,30,"Svedka Pure Infusions Dragonfruit Melon is infused with natural flavors and zero sugar. Bottled at 30% ABV, this flavored vodka launched in June 2020.",none,"https://ip-distiller.imgix.net/images/spirits/2eb41d40-9942-0138-6db6-72a0cd5c606c/svedka_infusions_dragonfruit_melon_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
363,SVEDKA PURE INFUSIONS GINGER LIME,none,30,"Svedka Pure Infusions Ginger Lime is infused with natural flavors and zero sugar. Bottled at 30% ABV, this flavored vodka launched in June 2020.",none,"https://ip-distiller.imgix.net/images/spirits/fe895290-9941-0138-3f1a-42649e376d67/svedka_infusions_ginger_lime_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
364,SAROS GOLD ESPRESSO,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/92d89e60-98f5-0138-6da7-72a0cd5c606c/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
365,BURNETT'S BLUE RASPBERRY,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/b7288290-8c23-0138-7bb3-56368b7f19e2/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
366,MARSKIN RYYPPY,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/c04d2a60-79d3-0138-a604-2ab404812e23/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
367,ART IN THE AGE SAGE,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/ca510810-78a1-0138-17a8-5ac9705d394e/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
368,FUGU HORCHATA,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/26284080-7824-0138-0d7f-2e02205adb20/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
369,UV VANILLA FLAVORED VODKA,none,30,none,none,"https://ip-distiller.imgix.net/images/spirits/1ea03000-718c-0138-0d16-468be002dcbd/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
370,PEARL CARAMEL FLAVORED VODKA,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/0ebea1d0-718b-0138-0d14-468be002dcbd/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
371,KEGLEVICH MINT,none,18,none,none,"https://ip-distiller.imgix.net/images/spirits/23d62eb0-6fba-0138-e306-2ebae9b86018/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
372,PINNACLE PEACH VODKA,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/8ec02960-6b20-0138-2ec3-02a205f05937/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
373,PUCKER SOUR APPLE SASS,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/f81e5e30-6b1f-0138-0998-3e46b886e801/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
374,66 GILEAD PINE VODKA,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/b56859b0-6597-0138-7818-76cae9f3e212/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
375,VENTURE VODKA,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/eaf111b0-6217-0138-bc46-6e35cb6fd580/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
376,WÓDKA STAROTORUŃSKA,none,37.5,none,none,"https://ip-distiller.imgix.net/images/spirits/c2d85a40-5f3d-0138-5e7f-22cb1bd9e9eb/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
377,EFFEN RASPBERRY,none,37.5,none,none,"https://ip-distiller.imgix.net/images/spirits/0a7f62a0-5d8d-0138-87b0-0a76431c9a4c/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
378,EFFEN GREEN APPLE,none,37.5,none,none,"https://ip-distiller.imgix.net/images/spirits/618d8330-5d8c-0138-4db8-425bba9c3453/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
379,KERENKI,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/704a61f0-5989-0138-275c-1e00d5b51ba5/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
380,THISTLE FINCH - PENN SQUARE,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/ec5b1f00-5344-0138-072a-16dcfa65af0d/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
381,BURNETT’S SOUR APPLE VODKA,none,,none,none,"https://ip-distiller.imgix.net/images/spirits/bf2353d0-4d35-0138-56a0-2e8ed00605ec/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
382,SKYY INFUSIONS GINGER,none,,none,none,"https://ip-distiller.imgix.net/images/spirits/415e8240-4d33-0138-cd43-2a29d9c99823/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
383,FRUITLAND AUGUSTA GEORGIA PEACH TEA VODKA,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/29d45b80-4a36-0138-d594-3a6c532f7c39/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
384,THREE OLIVES PEACH,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/044d4070-4562-0138-6ea5-368562a97a7f/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
385,AMAROK VODKA,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/c1241f80-42b9-0138-5907-72666cd12fd9/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
386,CHERRY RIVER CERISES SAUVAGES,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/14f4fe90-3e05-0138-7881-2a540f39104a/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
387,MOUNTAIN VIEW DISTILLERY DAVID’S HARP CITRON VODKA,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/cdb91fc0-329f-0138-c131-1eb41d7d9f1e/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
388,ŻOŁĄDKOWA KOLONIALNA PORT -AU- PRINCE,none,38,none,none,"https://ip-distiller.imgix.net/images/spirits/3bcc0310-2beb-0138-c183-3e4ce0d0a81b/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
389,VINELAND ESTATES VICE VODKA ICEWINE,none,21,none,none,"https://ip-distiller.imgix.net/images/spirits/d25d49b0-262e-0138-e1f3-523fcc066515/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
390,BALLAST POINT FUGU HABANERO VODKA,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/cc21b3c0-2629-0138-f20b-6aebcbc90e2a/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
391,SKINNYGIRL CUCUMBER VODKA,none,30,none,none,"https://ip-distiller.imgix.net/images/spirits/02fe1d30-25fc-0138-89c5-3aaedfd0c9d0/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
392,RE:FIND CUCUMBER FLAVORED VODKA,none,40,"Re:Find Cucumber Flavored Vodka is made using cucumbers grown by family farmers in Arroyo Grande, California. During the growing season, cucumbers are harvested, delivered and juiced the same day. The cucumber juice is added to the distillery's grape-based vodka. No carbon-filtration takes place.",none,"https://ip-distiller.imgix.net/images/spirits/522854d0-1a20-0138-cfb9-4a9630484a49/refind_cucumber_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
393,MARY’S HOT BOTTOM,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/1c5c39d0-168d-0138-ea72-5e7396ae206a/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
394,ĶIPLOK' ŠNAPS',none,45,none,none,"https://ip-distiller.imgix.net/images/spirits/3a866340-14eb-0138-f153-3a01fda8af2f/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
395,TRUE NORTH CHERRY VODKA,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/b86d7640-1197-0138-9c2b-4a98abc6be92/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
396,WISENT,none,40,none,none,"https://ip-distiller.imgix.net/images/spirits/04b6aa80-0cfe-0138-70e9-12ece3100043/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
397,PINNACLE VANILLA,none,35,none,none,"https://ip-distiller.imgix.net/images/spirits/75058d00-0356-0138-d81d-4ae7d895fc74/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
